timestamp_utc,monotonic_s,boost_enabled,load1,load5,load15,cpu_tctl_millic,max_temp_millic,above_scaling_max_count,max_observed_khz,cpu0_khz,cpu1_khz,cpu2_khz,cpu3_khz,cpu4_khz,cpu5_khz,cpu6_khz,cpu7_khz,cpu8_khz,cpu9_khz,cpu10_khz,cpu11_khz
2026-07-19T13:39:48.849967+00:00,2810172.789672,1,0.166016,0.709473,1.010742,44250,49850,4,5015689,2006119,2006230,2006196,2006245,5015689,5015615,2006576,2005567,2005542,2006024,5014670,5015668
2026-07-19T13:39:49.853202+00:00,2810173.792915,1,0.166016,0.709473,1.010742,60125,60000,1,5015680,2004313,2006122,2006125,2006108,5015680,2004875,2005317,2005592,2006272,1600000,1600000,2003133
2026-07-19T13:39:50.850408+00:00,2810174.790120,1,0.166016,0.709473,1.010742,65500,65500,2,5015678,1600000,3456326,2278579,3090419,5015678,2864172,2005244,2866240,4946199,3592580,1600000,2865605
2026-07-19T13:39:51.852688+00:00,2810175.792399,1,0.166016,0.709473,1.010742,67125,67125,3,5015678,2005067,2004250,2864458,2000947,5015678,1600000,2002119,1600000,2864387,2006086,5014413,4576592
2026-07-19T13:39:52.860407+00:00,2810176.800118,1,0.473145,0.764160,1.026855,66875,66875,2,5026707,2006124,2006342,2005087,2005331,5015680,2005542,1600000,2006816,2004713,2003203,5026707,2006272
2026-07-19T13:39:53.868899+00:00,2810177.808614,1,0.473145,0.764160,1.026855,66750,66750,2,5023151,2005329,2006098,2006111,2006043,5015671,1600000,2005616,2005255,2005654,1600000,5023151,2004233
2026-07-19T13:39:54.850349+00:00,2810178.790060,1,0.473145,0.764160,1.026855,70875,70875,6,4943419,1975602,4940786,4940777,4940780,4940774,1976039,1600000,1600000,1600000,4943419,4939547,1981139
2026-07-19T13:39:55.853301+00:00,2810179.793014,1,0.473145,0.764160,1.026855,74250,74250,6,4916561,1600000,4905445,4905440,4905434,4905339,1600000,1600000,4916561,4829208,1600000,1600000,1600000
2026-07-19T13:39:56.853058+00:00,2810180.792770,1,0.473145,0.764160,1.026855,75625,75625,6,4939082,1968610,4920891,4920908,4920912,4920888,1600000,1600000,1600000,4925496,4939082,1600000,1600000
2026-07-19T13:39:57.852983+00:00,2810181.792694,1,0.755859,0.818359,1.042969,76500,76500,7,4944440,1975266,4923035,4923041,4923042,4923047,1974232,1600000,1600000,4941160,4944440,4918472,1600000
2026-07-19T13:39:58.853346+00:00,2810182.793058,1,0.755859,0.818359,1.042969,76750,76750,6,4937218,1600000,4915823,4915817,4915819,4915833,1600000,1600000,1600000,4936344,1600000,4937218,1600000
2026-07-19T13:39:59.853049+00:00,2810183.792760,1,0.755859,0.818359,1.042969,77125,77125,6,4941021,1967678,4931340,4931340,4931313,4931353,1600000,1600000,1600000,4941021,1600000,4937319,1972170
2026-07-19T13:40:00.852893+00:00,2810184.792603,1,0.755859,0.818359,1.042969,78375,78375,6,4892755,2174761,4890905,4890905,4890892,4890910,2792908,2200000,1600000,4892221,4892755,1600000,2794432
2026-07-19T13:40:01.850254+00:00,2810185.789965,1,0.755859,0.818359,1.042969,78250,78250,5,4921872,1965683,4915860,4915873,4915858,4915877,1600000,1600000,1600000,1600000,1600000,4921872,1965993
2026-07-19T13:40:02.852990+00:00,2810186.792703,1,1.016113,0.871582,1.059082,78375,78375,7,4928751,1974467,4915873,4915868,4915862,4915862,1600000,1600000,4921639,4914424,4928751,1600000,1600000
2026-07-19T13:40:03.852969+00:00,2810187.792683,1,1.016113,0.871582,1.059082,78375,78375,6,4915863,1600000,4915852,4915863,4915849,4915857,1600000,1600000,1600000,4914676,4915683,1600000,1965551
2026-07-19T13:40:04.850342+00:00,2810188.790053,1,1.016113,0.871582,1.059082,78375,78375,6,4928132,2184480,4928049,4928051,4928132,4928051,1600000,2200000,1600000,4919765,4917695,1600000,1600000
2026-07-19T13:40:05.853046+00:00,2810189.792759,1,1.016113,0.871582,1.059082,78875,78875,7,4890196,2161820,4874525,4874512,4874498,4874521,2174402,2164489,4890196,4882108,1600000,4885536,2223126
2026-07-19T13:40:06.853116+00:00,2810190.792827,1,1.016113,0.871582,1.059082,79000,79000,6,4915635,1965119,4898204,4898220,4898218,4898205,1600000,1600000,1600000,4910347,4915635,1600000,1963101
2026-07-19T13:40:07.853696+00:00,2810191.793407,1,1.255371,0.923828,1.075195,79125,79125,5,4915798,1963821,4915794,4915797,4915798,4915784,1600000,1600000,1600000,4886246,1600000,1600000,1964908
2026-07-19T13:40:08.853279+00:00,2810192.792990,1,1.255371,0.923828,1.075195,79250,79250,5,4915859,1966108,4915859,4915847,4915847,4915857,1964939,1600000,1600000,4915485,1600000,1600000,1956974
2026-07-19T13:40:09.852889+00:00,2810193.792600,1,1.255371,0.923828,1.075195,79375,79375,7,4890910,4140460,4890909,4890909,4890910,4890905,1600000,4510341,1600000,1600000,4888124,4890903,1955837
2026-07-19T13:40:10.851479+00:00,2810194.791194,1,1.255371,0.923828,1.075195,79875,79875,6,4895407,1600000,4895405,4895397,4895407,4895401,1600000,1600000,4889828,1600000,4888455,1600000,1600000
2026-07-19T13:40:11.853148+00:00,2810195.792859,1,1.255371,0.923828,1.075195,79875,79875,5,4907995,1600000,4898235,4898222,4898223,4898231,1965503,1600000,1600000,4907995,1600000,2200000,1600000
2026-07-19T13:40:12.850384+00:00,2810196.790096,1,1.475586,0.975098,1.091309,79875,79875,6,4910338,1956189,4888233,4888249,4888250,4888247,1954964,1600000,1600000,4910338,1600000,4897951,1600000
2026-07-19T13:40:13.853011+00:00,2810197.792723,1,1.475586,0.975098,1.091309,80000,80000,6,4903223,2179668,4903182,4903197,4903210,4903223,1955899,2200000,1600000,4896357,4889007,1600000,1930743
2026-07-19T13:40:14.853239+00:00,2810198.792955,1,1.475586,0.975098,1.091309,80125,80125,6,4889895,1954685,4885444,4885451,4885455,4885387,1600000,1600000,1600000,4889895,4868680,1600000,1600000
2026-07-19T13:40:15.850450+00:00,2810199.790163,1,1.475586,0.975098,1.091309,80625,80625,6,4911067,1962844,4870661,4870537,4870542,4870654,1600000,1600000,1600000,4911067,4908427,1600000,1600000
2026-07-19T13:40:16.853064+00:00,2810200.792776,1,1.475586,0.975098,1.091309,80625,80625,4,4872960,1955358,4872951,4872951,4872956,4872960,1945393,1600000,1600000,1600000,1600000,1600000,1955618
2026-07-19T13:40:17.853576+00:00,2810201.793292,1,1.758301,1.041992,1.112305,81000,81000,5,4868044,1956625,4863131,4868042,4863103,4868044,2081692,1600000,1600000,4865200,1600000,1600000,2172090
2026-07-19T13:40:18.853016+00:00,2810202.792728,1,1.758301,1.041992,1.112305,81000,81000,5,4883012,1600000,4883012,4882991,4883000,4883005,1952074,1600000,1600000,4863203,1600000,1600000,1950396
2026-07-19T13:40:19.853104+00:00,2810203.792816,1,1.758301,1.041992,1.112305,81000,81000,6,4890559,1862727,4865822,4865828,4865810,4865739,1600000,1600000,1600000,4890559,4866931,1600000,1948852
2026-07-19T13:40:20.852594+00:00,2810204.792304,1,1.758301,1.041992,1.112305,81625,81625,8,4840973,1600000,4840972,4840969,4840973,4840972,4840968,1600000,4838684,4837611,1600000,4840180,4350000
2026-07-19T13:40:21.853082+00:00,2810205.792794,1,1.758301,1.041992,1.112305,81750,81750,7,4890107,1600000,4865359,4865375,4865372,4865356,1600000,1600000,4865325,4880431,1600000,4890107,1946418
2026-07-19T13:40:22.852959+00:00,2810206.792670,1,1.937988,1.091309,1.127930,81625,81625,7,4910419,1946234,4867750,4867751,4867774,4867752,1946766,1600000,4888461,4884898,4910419,1600000,1951259
2026-07-19T13:40:23.853750+00:00,2810207.793466,1,1.937988,1.091309,1.127930,81625,81625,8,4892999,2160235,4863604,4863609,4863601,4863596,1953560,2161288,4882965,4892999,4864209,4878394,1946009
2026-07-19T13:40:24.852996+00:00,2810208.792709,1,1.937988,1.091309,1.127930,81625,81625,8,4871449,2150828,4863331,4863331,4863331,4863333,1600000,1952827,4871449,4864669,4863771,4866211,1943551
2026-07-19T13:40:25.853150+00:00,2810209.792862,1,1.937988,1.091309,1.127930,81750,81750,8,4873400,1947909,4871839,4871849,4871844,4871840,2165797,1951101,4867347,4864537,4873400,4865834,1600000
2026-07-19T13:40:26.853434+00:00,2810210.793145,1,1.937988,1.091309,1.127930,81875,81875,8,4881605,2160894,4863275,4863260,4863262,4863282,2779166,2159704,4863690,4871819,4881605,4867467,2616825
2026-07-19T13:40:27.853052+00:00,2810211.792763,1,2.103516,1.139648,1.143555,82000,82000,7,4876725,1600000,4864640,4864647,4864649,4864643,1945403,1997863,1600000,4876725,4864445,4864320,1951401
2026-07-19T13:40:28.853101+00:00,2810212.792812,1,2.103516,1.139648,1.143555,82250,82250,7,4876995,1945680,4867108,4867115,4867117,4867117,1945624,1600000,1600000,4876995,4866422,4870001,1945926
2026-07-19T13:40:29.852912+00:00,2810213.792623,1,2.103516,1.139648,1.143555,82375,82375,7,4887561,4091189,4862238,4862243,4862235,4862239,1947522,2341405,1600000,4887561,4877018,4862503,1600000
2026-07-19T13:40:30.849846+00:00,2810214.789557,1,2.103516,1.139648,1.143555,82500,82500,8,4887225,2117765,4863330,4863335,4863326,4863345,2129692,1951692,4866166,4876260,4866470,4887225,1933943
2026-07-19T13:40:31.852722+00:00,2810215.792433,1,2.103516,1.139648,1.143555,82500,82500,6,4876568,1952839,4876557,4876565,4876568,4876566,1600000,1946375,1600000,4858534,1600000,4865071,2159506
2026-07-19T13:40:32.853551+00:00,2810216.793263,1,2.255859,1.187500,1.159180,82625,82625,8,4888487,1951032,4877571,4877581,4877584,4877563,1949498,1955826,4866267,4868323,4888487,4865153,1950428
2026-07-19T13:40:33.853128+00:00,2810217.792840,1,2.255859,1.187500,1.159180,82750,82750,6,4865965,1600000,4865965,4865958,4865964,4865959,1945223,1946142,1600000,4863477,4864725,1600000,1945837
2026-07-19T13:40:34.852733+00:00,2810218.792444,1,2.255859,1.187500,1.159180,83000,83000,10,4841440,2149422,4840947,4840953,4840936,4840954,4837808,3835470,4841440,4837807,4836998,4840316,4840717
2026-07-19T13:40:35.850490+00:00,2810219.790203,1,2.255859,1.187500,1.159180,83250,83250,7,4866946,2160471,4848441,4848436,4848424,4848437,1600000,2200000,4866946,4865367,1600000,4864876,1600000
2026-07-19T13:40:36.853180+00:00,2810220.792892,1,2.255859,1.187500,1.159180,83250,83250,7,4867439,1946130,4865961,4865959,4865968,4865955,1600000,1944659,4867439,4865597,4866433,1600000,1600000
2026-07-19T13:40:37.853178+00:00,2810221.792893,1,2.395996,1.234375,1.174805,83375,83375,7,4865941,1945684,4865929,4865930,4865938,4865941,1600000,1600000,4864285,4863676,2200000,4863825,1945552
2026-07-19T13:40:38.852962+00:00,2810222.792674,1,2.395996,1.234375,1.174805,83500,83500,6,4865945,1945516,4865943,4865945,4865941,4865934,1944907,1600000,1600000,4864185,2200000,4860471,1600000
2026-07-19T13:40:39.853233+00:00,2810223.792945,1,2.395996,1.234375,1.174805,83625,83625,6,4865346,1945447,4846738,4843363,4843368,4843371,1600000,1600000,1600000,3440686,4865208,4865346,1600000
2026-07-19T13:40:40.850461+00:00,2810224.790178,1,2.395996,1.234375,1.174805,83625,83625,7,4865970,2781170,4865956,4865951,4865951,4865970,1600000,2627182,4857570,4860034,4865616,1600000,2026019
2026-07-19T13:40:41.852933+00:00,2810225.792645,1,2.395996,1.234375,1.174805,83625,83625,6,4865864,1945262,4865854,4865779,4865864,4865862,1600000,1943590,1600000,4864218,4865262,1600000,1945699
2026-07-19T13:40:42.851245+00:00,2810226.790961,1,2.524902,1.280762,1.190430,83750,83750,7,4865698,1600000,4848411,4848418,4848408,4848435,1600000,1600000,4862744,4865698,4865692,1600000,1600000
2026-07-19T13:40:43.852253+00:00,2810227.791965,1,2.524902,1.280762,1.190430,83875,83875,7,4866132,1943960,4865975,4865971,4865954,4865957,1945878,2121254,1600000,4862178,4866132,4857585,1600000
2026-07-19T13:40:44.850116+00:00,2810228.789827,1,2.524902,1.280762,1.190430,84625,84625,9,4841006,2124044,4841006,4841003,4841006,4841005,4208316,2105602,4837674,4835758,4837688,4840994,4613908
2026-07-19T13:40:45.849692+00:00,2810229.789401,1,2.524902,1.280762,1.190430,85125,85125,9,4840959,2150060,4840955,4840959,4840953,4840952,4840010,2150902,4840674,4839727,4834188,4350000,4840953
2026-07-19T13:40:46.850547+00:00,2810230.790258,1,2.524902,1.280762,1.190430,85125,85125,8,4841768,1927113,4838417,4838422,4838426,4838406,1600000,1935624,4841768,4832955,4840881,4840108,2150719
2026-07-19T13:40:47.852935+00:00,2810231.792647,1,2.883301,1.375977,1.221680,85125,85125,6,4865897,1600000,4865875,4865882,4865890,4865897,1600000,1600000,4863626,4865227,1600000,1600000,1944853
2026-07-19T13:40:48.851010+00:00,2810232.790721,1,2.883301,1.375977,1.221680,85250,85250,5,4865913,1945201,4865913,4865906,4865900,4865891,1945280,1600000,1600000,4350000,4865189,1600000,1945762
2026-07-19T13:40:49.849817+00:00,2810233.789529,1,2.883301,1.375977,1.221680,85500,85500,8,4841313,4138524,4841003,4841001,4841017,4840995,2151871,4346815,4838529,4840050,4831882,4841313,2233875
2026-07-19T13:40:50.850871+00:00,2810234.790582,1,2.883301,1.375977,1.221680,85500,85500,6,4867271,1940788,4865964,4865967,4865965,4865950,1600000,1600000,4864478,4867271,1600000,1600000,2017223
2026-07-19T13:40:51.853459+00:00,2810235.793171,1,2.883301,1.375977,1.221680,85250,85250,5,4845651,1940218,4845637,4845651,4845641,4845646,1600000,1600000,1600000,4842763,1600000,1600000,1935577
2026-07-19T13:40:52.853074+00:00,2810236.792787,1,3.053223,1.436523,1.242188,85125,85125,5,4865964,1942926,4865963,4865964,4865956,4865953,1600000,1600000,1600000,4841152,1600000,1600000,1600000
2026-07-19T13:40:53.853262+00:00,2810237.792974,1,3.053223,1.436523,1.242188,85000,85000,6,4863239,2160802,4849573,4849570,4849563,4849623,1944204,2200000,4863239,4848043,1600000,1600000,1600000
2026-07-19T13:40:54.853494+00:00,2810238.793206,1,3.053223,1.436523,1.242188,84875,84875,5,4865965,1940754,4865965,4865951,4865946,4865959,1600000,1600000,1600000,4865575,1600000,1600000,1600000
2026-07-19T13:40:55.853125+00:00,2810239.792838,1,3.053223,1.436523,1.242188,84875,84875,6,4864621,1939961,4850323,4850324,4850325,4850331,1600000,1600000,4850474,1600000,4864621,1600000,1600000
2026-07-19T13:40:56.850753+00:00,2810240.790465,1,3.053223,1.436523,1.242188,85500,85500,6,4865954,1945991,4865945,4865935,4865946,4865954,1943403,1600000,1600000,4865799,4854945,1600000,1946075
2026-07-19T13:40:57.853587+00:00,2810241.793298,1,3.129395,1.479492,1.257324,85375,85375,5,4862421,1943955,4845226,4845165,4845222,4845212,1942202,1600000,1600000,4862421,1600000,1600000,1600000
2026-07-19T13:40:58.853173+00:00,2810242.792885,1,3.129395,1.479492,1.257324,85250,85250,4,4842827,2304061,4842821,4842750,4842814,4842827,1936068,1939683,1600000,1600000,1600000,1600000,1600000
2026-07-19T13:40:59.853090+00:00,2810243.792803,1,3.129395,1.479492,1.257324,85375,85375,5,4848950,1944690,4848950,4848940,4848946,4848941,1935776,1600000,4657642,1600000,1600000,1600000,1600000
2026-07-19T13:41:00.853579+00:00,2810244.793291,1,3.129395,1.479492,1.257324,85375,85375,5,4846388,1944007,4845466,4845507,4845496,4845509,1600000,1600000,1600000,4846388,1600000,1600000,1944542
2026-07-19T13:41:01.853172+00:00,2810245.792884,1,3.129395,1.479492,1.257324,85250,85250,6,4846313,1600000,4846302,4846313,4846290,4846304,1600000,1600000,4841728,4844675,1600000,4350000,1600000
2026-07-19T13:41:02.853262+00:00,2810246.792974,1,3.199219,1.521484,1.272461,85875,85875,5,4865958,1600000,4865953,4865946,4865938,4865958,1600000,1600000,1600000,4861984,1600000,1600000,1600000
2026-07-19T13:41:03.852967+00:00,2810247.792683,1,3.199219,1.521484,1.272461,85750,85750,5,4863929,1938643,4848456,4848386,4848399,4848347,1935931,1600000,1600000,4863929,1600000,1600000,1938774
2026-07-19T13:41:04.853261+00:00,2810248.792973,1,3.199219,1.521484,1.272461,85625,85625,4,4843695,1945403,4843694,4843641,4843695,4843643,1944821,1600000,1600000,1600000,1600000,4350000,1600000
2026-07-19T13:41:05.850493+00:00,2810249.790206,1,3.199219,1.521484,1.272461,85750,85750,6,4865914,1938415,4865903,4865908,4865914,4865904,1600000,1600000,4839356,4836880,1600000,1600000,1600000
2026-07-19T13:41:06.853882+00:00,2810250.793594,1,3.199219,1.521484,1.272461,85750,85750,4,4850824,1940891,4850807,4850820,4850824,4850820,1600000,1600000,1600000,4077841,1600000,1600000,1600000
2026-07-19T13:41:07.853291+00:00,2810251.793002,1,3.263672,1.562988,1.287598,85625,85625,6,4845883,1600000,4845632,4845614,4845653,4845620,1970307,1938117,1600000,4839178,1600000,4845883,1935879
2026-07-19T13:41:08.853086+00:00,2810252.792799,1,3.263672,1.562988,1.287598,85750,85750,5,4838392,1600000,4838118,4838087,4838102,4838122,1600000,1600000,1600000,4838392,1600000,1600000,1600000
2026-07-19T13:41:09.850546+00:00,2810253.790258,1,3.263672,1.562988,1.287598,85625,85625,5,4861369,1945487,4853839,4853796,4853804,4853805,1600000,1600000,1600000,4861369,1600000,1600000,1936027
2026-07-19T13:41:10.853364+00:00,2810254.793076,1,3.263672,1.562988,1.287598,85750,85750,5,4864213,1600000,4833411,4833407,4833412,4833412,1946034,1600000,1600000,4864213,1600000,1600000,1944737
2026-07-19T13:41:11.853038+00:00,2810255.792750,1,3.263672,1.562988,1.287598,85750,85750,6,4869400,2151375,4865929,4865930,4865919,4865927,1600000,1600000,1600000,4869400,4866035,1600000,1944971
2026-07-19T13:41:12.853102+00:00,2810256.792814,1,3.322754,1.603516,1.302246,85750,85750,6,4862628,2073457,4846576,4846551,4846559,4846560,1600000,1600000,4860798,4862628,1600000,1600000,1941480
2026-07-19T13:41:13.853564+00:00,2810257.793276,1,3.322754,1.603516,1.302246,85875,85875,7,4841005,1944683,4840987,4841005,4841002,4841000,1961367,1948764,4839115,1600000,4827082,4837960,2763121
2026-07-19T13:41:14.852974+00:00,2810258.792686,1,3.322754,1.603516,1.302246,85875,85875,6,4856802,1600000,4856799,4856773,4856802,4856790,1933111,1935185,4844275,4839465,1600000,1600000,2158577
2026-07-19T13:41:15.852929+00:00,2810259.792641,1,3.322754,1.603516,1.302246,86000,86000,6,4861444,1943906,4846869,4846410,4846879,4846860,1937286,1936061,4844975,4861444,1600000,1600000,1600000
2026-07-19T13:41:16.853628+00:00,2810260.793339,1,3.322754,1.603516,1.302246,86000,86000,5,4866286,1935572,4840972,4840882,4840890,4840895,1945463,1935144,1600000,4866286,1600000,1600000,1935350
2026-07-19T13:41:17.853018+00:00,2810261.792729,1,3.457520,1.660156,1.322266,86125,86125,8,4854432,1600000,4854413,4854432,4854425,4854422,2149906,1600000,4839529,4852246,4837379,4840031,2139387
2026-07-19T13:41:18.853286+00:00,2810262.792998,1,3.457520,1.660156,1.322266,86125,86125,6,4848339,1600000,4842204,4842188,4842187,4842187,1937282,1937160,4840888,1600000,1600000,4848339,1935409
2026-07-19T13:41:19.850518+00:00,2810263.790230,1,3.457520,1.660156,1.322266,86125,86125,7,4864716,1941200,4848296,4848290,4848288,4848297,1946023,1941227,4846704,4864716,4861591,1600000,1600000
2026-07-19T13:41:20.853070+00:00,2810264.792781,1,3.457520,1.660156,1.322266,86250,86250,7,4839740,1600000,4839523,4839517,4839522,4839565,1937028,1938013,4835420,4839740,2200000,4838497,1936759
2026-07-19T13:41:21.853143+00:00,2810265.792855,1,3.457520,1.660156,1.322266,86250,86250,6,4859483,1938679,4848368,4848347,4848353,4848368,1936438,1942836,4859483,4852508,1600000,1600000,1938190
2026-07-19T13:41:22.852878+00:00,2810266.792590,1,3.500977,1.699219,1.336914,86500,86500,6,4860289,2765104,4859233,4859211,4859196,4859201,1943586,4350000,4836036,4860289,1600000,2200000,1942539
2026-07-19T13:41:23.853108+00:00,2810267.792819,1,3.500977,1.699219,1.336914,86500,86500,6,4854965,1940929,4850088,4850079,4850089,4850052,1962477,2051354,4854965,4841516,1600000,2200000,1986116
2026-07-19T13:41:24.853002+00:00,2810268.792713,1,3.500977,1.699219,1.336914,86500,86500,6,4841292,1936563,4840998,4841000,4840996,4840998,1935312,1935156,1600000,4841082,4350000,4841292,1938913
2026-07-19T13:41:25.853577+00:00,2810269.793292,1,3.500977,1.699219,1.336914,86500,86500,7,4861289,1600000,4838204,4838215,4838216,4838211,1600000,2159251,4853146,4852530,1600000,4861289,1943142
2026-07-19T13:41:26.850760+00:00,2810270.790471,1,3.500977,1.699219,1.336914,86625,86625,6,4848448,2161080,4840943,4840958,4840948,4840931,1935883,2200000,1600000,4840166,2200000,4848448,1935395
2026-07-19T13:41:27.853171+00:00,2810271.792886,1,3.541016,1.737793,1.351562,86500,86500,5,4841006,1936211,4841001,4841006,4841000,4840991,1935668,1600000,1600000,4840322,4350000,1600000,1937140
2026-07-19T13:41:28.853061+00:00,2810272.792772,1,3.541016,1.737793,1.351562,86500,86500,7,4865764,2150869,4838106,4838116,4838117,4838122,2155609,2151098,4865764,4847539,1600000,4839159,2200000
2026-07-19T13:41:29.857264+00:00,2810273.796980,1,3.541016,1.737793,1.351562,86750,86750,6,4864211,1938500,4841006,4840997,4840989,4840997,1600000,1600000,1600000,4843323,1600000,4864211,1600000
2026-07-19T13:41:30.852996+00:00,2810274.792707,1,3.541016,1.737793,1.351562,86750,86750,7,4863366,2151092,4855797,4855789,4855802,4855799,1600000,2200000,4863366,4837988,1600000,4839554,1937928
2026-07-19T13:41:31.852981+00:00,2810275.792696,1,3.541016,1.737793,1.351562,86750,86750,6,4861871,1600000,4840997,4841006,4840985,4840989,1600000,2200000,1600000,4845122,4861871,1600000,1936713
2026-07-19T13:41:32.850155+00:00,2810276.789867,1,3.578125,1.775391,1.366211,87375,87375,7,4869190,1945554,4865953,4865956,4865941,4865942,1600000,1945621,4848095,4869190,4864812,1600000,2200000
2026-07-19T13:41:33.853246+00:00,2810277.792958,1,3.578125,1.775391,1.366211,87125,87125,8,4863513,1942206,4840991,4841010,4841004,4841009,1600000,1600000,4840594,4863513,4848279,4853645,1600000
2026-07-19T13:41:34.853749+00:00,2810278.793461,1,3.578125,1.775391,1.366211,87125,87125,5,4843322,1941270,4840993,4840996,4840988,4841001,1936210,1600000,1600000,1600000,1600000,4843322,1935857
2026-07-19T13:41:35.853302+00:00,2810279.793013,1,3.578125,1.775391,1.366211,87500,87500,7,4841011,1935802,4841011,4840998,4840996,4841003,1934355,1600000,4839588,4838355,4835794,1600000,1935812
2026-07-19T13:41:36.853017+00:00,2810280.792728,1,3.578125,1.775391,1.366211,87375,87375,6,4841031,1600000,4841001,4841027,4840991,4841013,1600000,1936199,1600000,1600000,4841031,4838352,2200000
2026-07-19T13:41:37.853109+00:00,2810281.792821,1,3.612305,1.812500,1.380371,87375,87375,6,4841144,1934946,4840945,4840958,4840949,4840937,1600000,1600000,4840248,4841144,1600000,1600000,1934914
2026-07-19T13:41:38.853327+00:00,2810282.793038,1,3.612305,1.812500,1.380371,87375,87375,5,4841900,1600000,4836524,4836518,4836524,4836524,1970456,2200000,1600000,4841900,1600000,2200000,1937106
2026-07-19T13:41:39.850605+00:00,2810283.790316,1,3.612305,1.812500,1.380371,87375,87375,7,4857078,1936333,4841009,4841011,4841004,4841006,1600000,1600000,4857078,4842280,1600000,4846040,1935783
2026-07-19T13:41:40.850503+00:00,2810284.790215,1,3.612305,1.812500,1.380371,87375,87375,5,4841012,1985925,4841012,4841011,4841008,4840998,2139580,1600000,1600000,1600000,1600000,4836453,2051939
2026-07-19T13:41:41.853419+00:00,2810285.793131,1,3.612305,1.812500,1.380371,87375,87375,5,4842400,1600000,4841016,4841004,4841015,4841015,1600000,1600000,1600000,1600000,1600000,4842400,1966401
2026-07-19T13:41:42.853336+00:00,2810286.793051,1,3.643555,1.849121,1.394531,87375,87375,5,4841021,1600000,4841008,4840999,4841021,4840996,1964278,1600000,1600000,2200000,1600000,4835752,2150916
2026-07-19T13:41:43.852908+00:00,2810287.792619,1,3.643555,1.849121,1.394531,87375,87375,5,4841015,1935230,4840998,4841006,4841002,4841015,2150297,1600000,4839234,1600000,2200000,1600000,1959406
2026-07-19T13:41:44.853470+00:00,2810288.793181,1,3.643555,1.849121,1.394531,87375,87375,7,4841027,1600000,4840998,4840993,4840997,4841027,1954641,1600000,4840270,4840732,1600000,4840713,1935927
2026-07-19T13:41:45.853052+00:00,2810289.792764,1,3.643555,1.849121,1.394531,87500,87500,6,4842779,1935654,4840999,4840995,4840999,4840997,2150411,1600000,4842779,4840398,1600000,2200000,1600000
2026-07-19T13:41:46.853105+00:00,2810290.792816,1,3.643555,1.849121,1.394531,87500,87500,6,4841002,2154056,4840995,4841002,4840997,4840998,1936313,2200000,1600000,4839607,1600000,4838243,2002545
2026-07-19T13:41:47.853510+00:00,2810291.793222,1,3.672363,1.885254,1.408691,87625,87625,7,4842476,1941552,4840947,4840950,4840949,4840958,1936412,1935344,4842476,4841678,4839114,1600000,1600000
2026-07-19T13:41:48.853135+00:00,2810292.792846,1,3.672363,1.885254,1.408691,87500,87500,7,4841013,1936135,4841010,4841009,4841013,4841013,1935588,1600000,4836535,1600000,4840722,4840453,1982667
2026-07-19T13:41:49.852814+00:00,2810293.792525,1,3.672363,1.885254,1.408691,87500,87500,7,4849282,1936688,4849219,4849216,4849230,4849282,2156477,1600000,4840673,4837682,4840637,1600000,2104235
2026-07-19T13:41:50.853558+00:00,2810294.793269,1,3.672363,1.885254,1.408691,87500,87500,5,4841018,2150926,4841007,4841004,4841007,4841018,1935401,1600000,1600000,4838787,4350000,1600000,1935315
2026-07-19T13:41:51.853174+00:00,2810295.792886,1,3.672363,1.885254,1.408691,87500,87500,6,4847376,1935676,4840995,4841014,4841007,4841008,2079117,1600000,4847376,4844221,1600000,1600000,1939885
2026-07-19T13:41:52.852886+00:00,2810296.792599,1,3.698730,1.920410,1.422852,87625,87625,6,4841011,1935181,4841001,4841007,4840994,4841011,1600000,1600000,4837963,4839638,1600000,1600000,1935921
2026-07-19T13:41:53.852978+00:00,2810297.792690,1,3.698730,1.920410,1.422852,87625,87625,5,4841014,1935566,4841014,4841009,4841014,4841002,1600000,1600000,4839992,1600000,4350000,1600000,1600000
2026-07-19T13:41:54.853516+00:00,2810298.793233,1,3.698730,1.920410,1.422852,87625,87625,4,4841011,1935809,4841006,4841011,4840992,4840983,1935101,1935462,1600000,1600000,1600000,1600000,1600000
2026-07-19T13:41:55.853000+00:00,2810299.792713,1,3.698730,1.920410,1.422852,87750,87750,6,4841010,1935472,4841003,4841010,4841001,4841001,1600000,1600000,4840298,4839033,1600000,1600000,1934721
2026-07-19T13:41:56.850623+00:00,2810300.790335,1,3.698730,1.920410,1.422852,87750,87750,7,4840990,2077538,4840918,4840932,4840917,4840936,1600000,1964296,4839457,4840504,4840990,1600000,1600000
2026-07-19T13:41:57.853392+00:00,2810301.793103,1,3.723145,1.955078,1.437012,87625,87625,6,4843148,1934676,4840933,4840929,4840940,4840932,1600000,1600000,4843148,4839718,1600000,1600000,2200000
2026-07-19T13:41:58.853040+00:00,2810302.792752,1,3.723145,1.955078,1.437012,87750,87750,7,4840968,1935684,4840957,4840953,4840968,4840963,1600000,1600000,4837821,4838269,1600000,4830384,2200000
2026-07-19T13:41:59.852958+00:00,2810303.792673,1,3.723145,1.955078,1.437012,87750,87750,6,4841007,1935933,4840999,4841004,4841007,4840990,1600000,1600000,1600000,4840803,4818692,1600000,1933773
2026-07-19T13:42:00.850209+00:00,2810304.789922,1,3.723145,1.955078,1.437012,87875,87875,6,4841005,1935466,4840988,4840990,4841005,4841000,1935853,1935466,1600000,4833899,1600000,4839488,1935857
